,internal_temp,humidity,weight,surface_temp,fan_rpm,air_pressure,heater_state
1298,80.01,15.67,4672.3,77.07,1755.6,15.02,2.0
1299,79.77,15.64,4671.95,77.39,1728.8,15.038,2.0
1300,79.84,15.13,4671.81,77.72,1746.9,15.163,2.0
1301,80.36,15.68,4671.64,77.57,1770.7,15.435,2.0
1302,80.18,15.36,4671.44,77.4,1723.8,14.936,2.0
1303,79.87,15.93,4671.05,77.35,1733.5,14.922,2.0
1304,80.02,16.3,4670.69,78.83,1706.9,14.69,2.0
1305,79.73,15.48,4670.51,78.21,1721.8,14.745,2.0
1306,80.14,15.58,4670.16,78.69,1798.7,15.784,2.0
1307,79.86,16.42,4669.88,77.1,1747.6,14.828,2.0
1308,79.94,14.01,4669.49,77.66,1785.1,15.485,2.0
1309,79.69,16.59,4669.36,78.34,1744.3,15.205,2.0
1310,80.48,14.24,4668.98,78.96,1766.9,15.364,2.0
1311,79.91,17.12,4668.78,77.18,1724.3,14.866,2.0
1312,80.26,17.52,4668.6,78.23,1742.7,14.903,2.0
1313,79.85,15.57,4668.42,78.59,1766.2,15.405,2.0
1314,80.49,15.2,4668.03,77.78,1726.6,14.825,2.0
1315,79.91,15.22,4667.92,78.58,1729.7,15.184,2.0
1316,80.03,17.11,4667.77,77.06,1703.7,14.764,2.0
1317,80.13,15.68,4667.49,78.41,1743.3,15.201,2.0
1318,79.94,15.85,4667.18,77.91,1721.4,14.759,2.0
1319,80.39,15.25,4667.08,78.3,1775.4,15.346,2.0
1320,80.39,16.31,4666.86,78.88,1729.8,15.082,2.0
1321,80.45,16.24,4666.52,79.07,1716.2,14.898,2.0
1322,80.25,15.7,4666.22,78.78,1734.3,14.886,2.0
1323,79.98,17.45,4665.9,78.54,1750.4,15.157,2.0
1324,80.36,15.53,4665.61,78.45,1734.4,14.721,2.0
1325,79.86,16.42,4665.37,78.62,1733.9,14.7,2.0
1326,80.16,16.97,4665.04,78.96,1709.7,14.813,2.0
1327,80.0,17.75,4664.74,77.49,1731.7,15.042,2.0
1328,79.64,15.74,4664.63,77.69,1732.9,14.902,2.0
1329,79.81,16.54,4664.31,78.01,1715.5,14.666,2.0
1330,80.13,15.36,4663.91,78.01,1752.8,15.335,2.0
1331,80.43,14.89,4663.58,78.8,1747.0,15.37,2.0
1332,79.61,17.26,4663.27,77.22,1713.9,14.964,2.0
1333,80.36,14.41,4663.08,77.76,1743.0,15.093,2.0
1334,79.69,17.34,4662.69,78.04,1744.3,15.211,2.0
1335,79.57,16.82,4662.4,77.68,1773.6,15.088,2.0
1336,79.52,16.59,4662.05,77.13,1672.0,14.451,2.0
1337,80.06,14.81,4661.78,77.08,1745.6,15.303,2.0
1338,79.67,15.61,4661.49,77.96,1720.8,14.941,2.0
1339,80.43,16.38,4661.31,77.57,1681.0,14.637,2.0
1340,79.72,15.0,4660.94,78.68,1683.1,14.169,2.0
1341,80.23,15.56,4660.56,78.7,1733.9,14.796,2.0
1342,80.25,14.63,4660.29,77.61,1728.5,15.138,2.0
1343,80.47,17.32,4660.06,78.42,1721.4,14.674,2.0
1344,79.67,15.5,4659.79,78.04,1757.2,15.095,2.0
1345,80.46,16.56,4659.55,79.28,1730.0,15.065,2.0
1346,80.41,14.86,4659.2,78.76,1744.8,15.316,2.0
1347,80.02,13.74,4658.9,78.89,1745.0,14.923,2.0
1348,79.66,17.08,4658.67,77.43,1751.1,15.065,2.0
1349,80.27,16.09,4658.28,79.06,1717.0,15.315,2.0
1350,80.27,15.88,4658.06,79.07,1714.6,14.829,2.0
1351,79.7,16.08,4657.82,77.89,1719.7,14.759,2.0
1352,79.98,16.79,4657.45,78.29,1726.4,14.712,2.0
1353,79.92,14.91,4657.29,77.19,1801.1,15.745,2.0
1354,80.46,13.95,4656.9,78.04,1743.2,15.168,2.0
1355,80.06,16.39,4656.72,77.91,1755.2,15.251,2.0
1356,79.94,15.5,4656.49,77.95,1763.8,14.952,2.0
1357,79.64,16.1,4656.09,76.78,1730.1,14.908,2.0
1358,80.27,16.45,4655.78,79.15,1732.9,15.005,2.0
1359,79.97,17.13,4655.65,77.82,1741.1,14.713,2.0
1360,80.46,14.58,4655.48,79.08,1759.9,15.075,2.0
1361,79.52,16.23,4655.23,77.71,1756.8,15.129,2.0
1362,79.78,16.53,4654.95,78.67,1773.7,15.612,2.0
1363,79.71,16.13,4654.84,77.47,1759.2,15.201,2.0
1364,79.52,17.53,4654.49,77.86,1745.2,14.872,2.0
1365,79.6,14.73,4654.35,77.15,1712.2,14.555,2.0
1366,80.13,14.42,4654.13,78.38,1736.7,15.0,2.0
1367,79.67,16.82,4653.85,76.86,1718.1,14.505,2.0
1368,80.0,15.41,4653.66,77.27,1731.3,15.053,2.0
1369,79.96,17.43,4653.42,77.01,1706.3,14.692,2.0
1370,80.37,14.6,4653.28,78.13,1720.9,15.197,2.0
1371,79.95,15.18,4653.16,77.01,1687.9,14.189,2.0
1372,80.37,16.46,4653.05,78.13,1695.1,14.777,2.0
1373,79.52,17.33,4652.74,78.44,1727.4,14.686,2.0
1374,79.5,16.19,4652.53,76.92,1709.6,14.401,2.0
1375,80.14,14.58,4652.22,78.46,1679.0,14.449,2.0
1376,80.09,18.25,4651.91,77.67,1705.9,14.619,2.0
1377,79.83,16.12,4651.75,78.65,1744.7,15.294,2.0
1378,80.2,16.61,4651.42,77.51,1710.8,14.947,2.0
1379,80.38,15.53,4651.29,78.37,1739.6,15.205,2.0
1380,79.54,15.97,4651.15,77.97,1719.0,15.128,2.0
1381,79.55,16.18,4650.98,76.88,1813.3,15.602,2.0
1382,79.56,15.81,4650.76,78.34,1725.1,15.027,2.0
1383,79.95,14.64,4650.38,77.29,1701.5,14.389,2.0
1384,79.66,16.67,4650.06,78.17,1750.2,14.788,2.0
1385,79.99,13.86,4649.77,77.61,1731.2,14.697,2.0
1386,79.98,15.08,4649.56,78.27,1696.7,15.003,2.0
1387,79.84,16.86,4649.27,78.66,1695.9,14.557,2.0
1388,80.47,15.63,4648.9,78.94,1709.4,14.974,2.0
1389,79.59,14.74,4648.63,77.06,1724.3,15.088,2.0
1390,80.25,15.88,4648.49,78.08,1746.0,15.317,2.0
1391,79.76,16.09,4648.24,77.87,1694.5,14.798,2.0
1392,80.01,13.81,4648.11,78.01,1771.3,15.231,2.0
1393,80.16,16.69,4647.72,77.44,1757.7,15.245,2.0
1394,80.02,13.8,4647.47,77.48,1704.4,14.869,2.0
1395,79.74,16.6,4647.17,78.39,1774.5,15.22,2.0
1396,80.07,15.66,4647.05,78.48,1728.5,14.649,2.0
1397,80.03,16.02,4646.69,77.57,1707.3,14.817,2.0
1398,79.98,14.09,4646.39,77.33,1728.8,14.987,2.0
1399,79.85,13.84,4646.13,78.63,1734.4,15.13,2.0
1400,80.23,16.1,4646.01,78.69,1764.8,15.314,2.0
1401,79.94,14.68,4645.7,78.61,1737.5,15.135,2.0
1402,79.65,17.1,4645.56,77.43,1726.3,14.937,2.0
1403,79.74,16.65,4645.22,77.84,1733.5,15.058,2.0
1404,80.21,16.21,4644.89,77.96,1697.5,14.529,2.0
1405,80.29,16.25,4644.71,79.21,1719.5,14.657,2.0
1406,79.67,15.2,4644.48,76.83,1738.2,14.852,2.0
1407,80.34,16.85,4644.17,78.02,1716.4,14.731,2.0
1408,80.15,14.96,4643.79,78.48,1711.6,14.439,2.0
1409,80.06,14.88,4643.39,78.37,1743.1,15.237,2.0
1410,80.13,16.0,4643.05,77.22,1697.4,14.494,2.0
1411,79.65,17.63,4642.87,77.39,1746.9,14.828,2.0
1412,80.2,16.25,4642.66,77.79,1729.6,15.016,2.0
1413,79.5,16.25,4642.45,76.88,1733.5,15.346,2.0
1414,80.45,15.74,4642.3,77.72,1733.8,15.126,2.0
1415,80.15,14.95,4642.19,77.49,1695.3,14.652,2.0
1416,79.73,16.98,4641.79,76.77,1738.8,15.005,2.0
1417,80.39,16.61,4641.68,78.65,1711.7,15.04,2.0
1418,79.56,16.17,4641.57,77.66,1742.9,15.145,2.0
1419,79.82,15.76,4641.45,77.71,1695.6,14.493,2.0
1420,80.06,16.38,4641.27,77.75,1746.0,14.683,2.0
1421,79.84,14.97,4641.02,77.12,1723.2,15.058,2.0
1422,79.51,17.27,4640.73,78.5,1739.9,14.833,2.0
1423,80.37,15.49,4640.44,78.29,1719.3,15.145,2.0
1424,79.56,18.29,4640.14,77.89,1747.1,15.157,2.0
1425,80.18,15.48,4639.95,77.47,1760.8,15.28,2.0
1426,80.12,16.89,4639.8,78.99,1718.2,14.83,2.0
1427,80.34,16.29,4639.57,77.42,1712.2,14.479,2.0
1428,79.97,15.88,4639.4,77.93,1739.4,14.662,2.0
1429,80.24,13.65,4639.17,78.09,1740.4,14.984,2.0
1430,79.9,15.21,4638.85,77.62,1742.5,14.869,2.0
1431,79.72,14.92,4638.58,78.55,1735.0,15.298,2.0
1432,80.06,16.16,4638.25,78.31,1727.0,15.075,2.0
1433,79.99,17.34,4638.15,77.91,1753.8,14.901,2.0
1434,80.29,16.51,4638.01,78.57,1754.3,15.219,2.0
1435,80.17,15.55,4637.61,77.21,1729.5,14.85,2.0
1436,80.0,15.83,4637.39,78.23,1724.0,15.018,2.0
1437,80.43,15.96,4637.12,78.81,1768.6,15.195,2.0
1438,79.96,15.86,4636.89,77.48,1732.0,15.264,2.0
1439,79.91,15.69,4636.78,78.05,1740.2,14.919,2.0
1440,80.07,16.08,4636.61,78.78,1759.8,15.085,2.0
1441,80.02,14.71,4636.5,78.02,1736.8,14.855,2.0
1442,80.28,15.48,4636.24,79.21,1747.4,15.105,2.0
1443,79.76,16.38,4636.11,78.07,1736.3,14.965,2.0
1444,79.8,15.82,4636.0,78.26,1720.0,14.793,2.0
1445,80.13,16.01,4635.69,78.6,1749.8,14.852,2.0
1446,79.73,16.69,4635.36,78.19,1739.3,15.183,2.0
1447,80.14,13.6,4635.07,77.85,1738.7,15.259,2.0
1448,79.99,14.42,4634.79,77.59,1704.0,14.417,2.0
1449,80.07,16.95,4634.47,77.86,1720.5,14.814,2.0
1450,79.72,16.37,4634.37,78.4,1718.7,14.878,2.0
1451,79.58,16.26,4634.16,77.49,1732.7,14.716,2.0
1452,79.82,17.41,4633.98,77.06,1754.5,15.246,2.0
1453,79.52,16.46,4633.6,77.7,1706.9,14.5,2.0
1454,79.58,14.59,4633.32,77.78,1718.9,14.874,2.0
1455,79.77,16.2,4633.18,77.76,1719.4,14.98,2.0
1456,80.19,15.94,4632.99,78.83,1761.3,15.334,2.0
1457,79.94,16.96,4632.82,77.01,1725.1,14.809,2.0
1458,80.28,17.84,4632.57,79.19,1720.2,15.013,2.0
1459,80.37,15.83,4632.19,77.79,1738.6,14.764,2.0
1460,80.28,16.95,4632.06,77.77,1713.8,14.775,2.0
1461,79.51,16.74,4631.83,78.15,1715.7,14.42,2.0
1462,80.35,14.84,4631.58,78.01,1708.4,14.645,2.0
1463,80.18,16.65,4631.43,78.6,1755.0,15.271,2.0
1464,80.37,15.69,4631.24,78.98,1721.2,15.108,2.0
1465,79.85,16.81,4630.91,78.17,1710.5,14.812,2.0
1466,80.4,17.32,4630.56,78.72,1756.6,15.383,2.0
1467,79.8,17.21,4630.42,77.42,1765.8,15.859,2.0
1468,80.49,15.63,4630.24,79.37,1707.9,14.801,2.0
1469,79.62,14.99,4629.95,77.67,1712.4,14.804,2.0
1470,80.28,16.66,4629.6,78.47,1760.0,15.198,2.0
1471,80.48,14.17,4629.46,78.32,1738.5,14.82,2.0
1472,79.75,16.6,4629.34,77.92,1707.6,14.774,2.0
1473,80.31,16.13,4629.14,77.86,1727.0,14.99,2.0
1474,80.23,14.46,4628.93,79.2,1744.6,15.048,2.0
1475,79.99,16.51,4628.64,78.01,1713.0,14.959,2.0
1476,80.0,16.62,4628.32,78.46,1755.1,15.767,2.0
1477,79.93,15.74,4628.06,77.92,1733.5,15.339,2.0
1478,80.22,15.88,4627.76,78.0,1739.0,15.196,2.0
1479,79.83,17.96,4627.42,77.98,1736.3,14.687,2.0
1480,80.16,15.45,4627.16,77.33,1729.8,15.314,2.0
1481,80.4,14.86,4626.78,78.22,1711.8,14.921,2.0
1482,80.28,15.53,4626.51,78.01,1698.5,14.477,2.0
1483,80.43,16.04,4626.12,78.62,1729.6,14.888,2.0
1484,80.03,15.06,4625.93,78.96,1748.2,15.034,2.0
1485,79.64,17.27,4625.63,77.91,1771.2,15.407,2.0
1486,79.67,16.04,4625.24,77.01,1749.3,15.114,2.0
1487,79.69,15.79,4625.07,77.51,1730.6,14.739,2.0
1488,79.63,15.15,4624.81,78.34,1734.5,14.857,2.0
1489,80.17,16.31,4624.48,78.03,1755.9,14.834,2.0
1490,79.9,15.41,4624.34,77.42,1736.5,15.021,2.0
1491,80.37,15.24,4624.16,78.86,1742.0,15.092,2.0
1492,79.69,17.98,4624.01,78.2,1712.6,14.418,2.0
1493,79.59,15.9,4623.88,76.6,1702.9,14.967,2.0
1494,80.48,16.35,4623.49,79.33,1718.2,14.734,2.0
1495,79.5,15.12,4623.15,78.42,1683.1,14.385,2.0
1496,79.97,15.3,4622.85,78.96,1751.3,15.228,2.0
1497,80.01,14.25,4622.61,78.34,1739.8,15.213,2.0
1498,79.83,15.04,4622.27,78.58,1739.7,15.198,2.0
1499,80.33,16.55,4622.09,77.4,1726.6,14.972,2.0
1500,79.64,15.31,4621.71,77.72,1708.7,14.764,2.0
1501,80.43,13.85,4621.45,78.24,1740.2,14.876,2.0
1502,79.58,16.48,4621.21,77.78,1731.9,14.841,2.0
1503,80.47,14.19,4620.83,78.45,1704.5,14.552,2.0
1504,79.8,15.46,4620.46,77.01,1746.5,15.224,2.0
1505,80.32,14.0,4620.18,78.4,1708.0,14.438,2.0
1506,79.84,16.27,4619.9,78.4,1686.8,14.73,2.0
1507,79.74,17.85,4619.52,78.5,1735.4,15.164,2.0
1508,80.12,14.04,4619.28,78.23,1768.5,15.278,2.0
1509,79.53,16.65,4618.93,76.89,1718.1,14.939,2.0
1510,80.48,15.01,4618.82,77.89,1761.2,15.134,2.0
1511,80.21,15.21,4618.56,78.5,1750.3,15.25,2.0
1512,79.75,17.06,4618.35,76.8,1723.4,15.108,2.0
1513,79.51,17.83,4618.22,77.93,1764.8,15.206,2.0
1514,80.39,15.45,4618.11,78.61,1744.7,15.003,2.0
1515,79.6,17.34,4617.98,78.52,1715.3,14.884,2.0
1516,79.62,17.55,4617.72,78.45,1725.6,14.994,2.0
1517,79.84,17.0,4617.49,77.49,1755.9,15.47,2.0
1518,80.48,15.46,4617.1,77.68,1742.0,15.013,2.0
1519,79.98,14.53,4616.8,77.63,1717.0,15.04,2.0
1520,80.28,16.14,4616.49,78.35,1751.6,15.418,2.0
1521,80.01,15.37,4616.36,78.6,1714.6,14.996,2.0
1522,79.62,15.82,4616.04,78.46,1744.5,15.177,2.0
1523,79.69,17.77,4615.65,76.85,1731.5,14.699,2.0
1524,80.4,14.7,4615.55,79.06,1765.5,15.351,2.0
1525,80.49,14.8,4615.26,78.43,1765.0,15.282,2.0
1526,80.26,15.54,4614.96,78.31,1740.1,14.98,2.0
1527,79.91,16.21,4614.72,78.12,1736.3,14.989,2.0
1528,80.49,16.83,4614.57,77.89,1759.3,15.0,2.0
1529,80.09,15.69,4614.3,77.19,1704.6,14.883,2.0
1530,79.96,15.92,4614.09,78.47,1760.3,15.323,2.0
1531,79.53,15.93,4613.82,77.77,1739.4,14.846,2.0
1532,79.63,16.51,4613.49,78.43,1729.3,14.599,2.0
1533,79.52,15.92,4613.26,77.76,1763.0,15.162,2.0
1534,80.31,14.64,4612.93,78.74,1740.2,15.156,2.0
1535,79.73,16.66,4612.76,77.14,1768.8,15.28,2.0
1536,79.66,14.34,4612.53,76.9,1712.1,14.401,2.0
1537,79.91,16.71,4612.28,78.32,1751.2,14.867,2.0
1538,79.77,16.23,4612.16,76.82,1715.8,14.951,2.0
1539,80.16,16.47,4612.01,79.0,1747.9,14.857,2.0
1540,79.59,15.85,4611.64,77.27,1762.0,15.493,2.0
1541,79.96,17.37,4611.35,78.22,1701.3,14.712,2.0
1542,80.22,15.72,4611.13,78.1,1720.1,14.626,2.0
1543,79.75,16.72,4610.92,77.04,1756.2,15.315,2.0
1544,80.45,15.77,4610.6,78.5,1741.2,14.778,2.0
1545,79.55,15.6,4610.42,77.91,1768.4,14.816,2.0
1546,80.35,15.92,4610.18,78.25,1711.3,15.096,2.0
1547,79.99,17.31,4609.94,77.36,1746.4,15.421,2.0
1548,80.16,15.36,4609.74,79.1,1738.1,14.963,2.0
1549,80.22,14.47,4609.39,77.23,1745.2,14.812,2.0
1550,80.1,16.28,4609.14,77.83,1757.7,15.17,2.0
1551,79.75,15.59,4609.03,78.1,1716.0,15.181,2.0
1552,79.79,13.96,4608.79,77.58,1720.0,15.059,2.0
1553,80.08,15.83,4608.64,78.08,1718.7,15.071,2.0
1554,79.59,17.21,4608.28,77.89,1736.4,14.86,2.0
1555,80.22,17.84,4608.1,78.35,1731.1,14.793,2.0
1556,80.48,16.39,4607.84,78.68,1737.4,14.942,2.0
1557,79.77,15.22,4607.68,78.2,1736.3,15.36,2.0
1558,80.21,14.87,4607.29,78.71,1736.7,15.176,2.0
1559,79.71,16.87,4607.03,76.83,1700.9,14.938,2.0
1560,80.18,15.67,4606.66,79.0,1722.6,14.811,2.0
1561,80.0,14.07,4606.36,78.0,1729.2,15.012,2.0
1562,79.55,14.64,4606.16,77.31,1691.3,14.628,2.0
1563,79.7,16.48,4605.82,78.41,1756.2,15.274,2.0
1564,80.37,13.81,4605.55,77.65,1748.1,15.062,2.0
1565,79.76,17.44,4605.38,78.24,1739.1,15.132,2.0
1566,79.83,15.82,4605.07,78.32,1759.2,15.35,2.0
1567,80.18,14.83,4604.8,78.43,1718.2,14.767,2.0
1568,80.02,15.02,4604.45,77.44,1734.0,15.179,2.0
1569,79.74,16.75,4604.31,78.09,1734.8,14.72,2.0
1570,79.65,16.41,4604.15,76.98,1711.3,15.137,2.0
1571,79.83,15.45,4603.97,77.29,1737.1,15.049,2.0
1572,79.85,15.24,4603.6,78.29,1757.6,15.272,2.0
1573,79.57,17.63,4603.38,78.25,1721.3,14.899,2.0
1574,79.81,17.39,4603.18,78.05,1765.9,15.735,2.0
1575,80.25,13.58,4603.08,77.66,1689.9,14.585,2.0
1576,80.45,14.26,4602.84,79.03,1745.7,15.132,2.0
1577,79.73,16.11,4602.58,77.83,1729.5,15.084,2.0
1578,79.71,16.01,4602.35,76.75,1729.3,15.144,2.0
1579,80.36,15.61,4602.08,79.34,1746.1,14.972,2.0
1580,79.85,16.28,4601.74,77.03,1727.5,14.949,2.0
1581,79.97,15.71,4601.47,78.58,1754.8,15.303,2.0
1582,80.07,15.95,4601.15,78.62,1691.5,14.547,2.0
1583,80.05,15.9,4600.8,78.55,1744.2,15.182,2.0
1584,80.35,15.58,4600.7,77.81,1714.1,14.706,2.0
1585,80.23,16.62,4600.31,78.99,1702.1,14.671,2.0
1586,79.78,16.49,4600.12,77.82,1709.0,14.54,2.0
1587,80.36,16.2,4599.95,78.06,1723.4,14.79,2.0
1588,79.68,16.74,4599.6,77.34,1728.3,15.091,2.0
1589,80.15,16.32,4599.28,78.75,1712.3,14.628,2.0
1590,80.27,16.46,4599.11,77.3,1749.9,15.237,2.0
1591,79.53,14.96,4598.82,77.31,1729.1,15.018,2.0
1592,79.65,14.99,4598.6,77.87,1740.4,14.992,2.0
1593,80.44,15.83,4598.22,79.13,1732.4,14.486,2.0
1594,79.61,18.08,4597.89,78.54,1725.1,14.655,2.0
1595,79.73,17.62,4597.53,78.33,1726.4,14.893,2.0
1596,80.34,13.83,4597.4,78.8,1731.1,14.84,2.0
1597,80.35,15.29,4597.15,77.96,1744.6,15.121,2.0
1598,79.91,15.66,4597.0,78.54,1725.3,14.668,2.0
1599,80.08,16.78,4596.63,77.62,1749.6,15.15,2.0
1600,79.91,17.0,4596.44,77.69,1731.4,15.44,2.0
1601,80.41,16.68,4596.08,77.91,1769.6,14.783,2.0
1602,80.17,17.82,4595.89,77.33,1739.4,15.443,2.0
1603,79.69,16.96,4595.56,78.04,1734.0,14.835,2.0
1604,80.37,16.06,4595.18,78.13,1758.4,15.448,2.0
1605,80.07,17.01,4594.9,77.34,1723.1,15.002,2.0
1606,79.64,14.58,4594.73,78.08,1740.1,14.78,2.0
1607,80.42,16.68,4594.55,78.39,1709.9,14.519,2.0
1608,79.92,16.0,4594.2,78.75,1754.0,15.111,2.0
1609,80.39,15.5,4593.97,79.37,1720.1,14.82,2.0
1610,79.68,17.06,4593.63,77.94,1702.7,14.729,2.0
1611,80.02,18.24,4593.33,77.88,1708.7,14.745,2.0
1612,80.43,16.99,4593.04,79.1,1746.7,14.974,2.0
1613,79.92,14.48,4592.7,78.77,1695.2,14.777,2.0
1614,79.74,15.17,4592.51,78.28,1776.0,15.622,2.0
1615,80.05,15.46,4592.11,77.41,1685.1,14.295,2.0
1616,80.37,15.05,4591.91,78.02,1751.8,14.827,2.0
1617,80.49,15.24,4591.68,79.13,1740.7,15.183,2.0
1618,79.95,18.26,4591.44,77.33,1697.3,14.655,2.0
1619,80.23,15.1,4591.28,77.67,1734.7,14.896,2.0
1620,80.06,17.51,4590.9,77.46,1732.1,15.073,2.0
1621,79.67,15.88,4590.75,77.64,1791.7,15.772,2.0
1622,79.73,16.49,4590.4,77.53,1699.0,14.587,2.0
1623,80.37,16.16,4590.15,78.35,1712.6,14.883,2.0
1624,79.52,18.37,4590.0,76.54,1725.7,14.98,2.0
1625,79.88,15.1,4589.84,78.09,1745.0,15.487,2.0
1626,79.88,15.82,4589.57,77.39,1727.2,14.964,2.0
1627,80.29,16.6,4589.38,78.21,1729.9,14.501,2.0
1628,80.17,18.18,4589.19,78.88,1723.8,14.801,2.0
1629,80.45,13.54,4588.88,79.21,1732.0,14.707,2.0
1630,79.91,15.26,4588.69,78.41,1756.4,15.282,2.0
1631,79.6,15.37,4588.47,77.09,1717.5,15.163,2.0
1632,80.07,15.74,4588.37,77.88,1754.9,14.771,2.0
1633,79.68,15.66,4588.09,77.01,1765.5,15.361,2.0
1634,80.49,14.76,4587.7,78.42,1742.7,15.072,2.0
1635,79.9,16.02,4587.52,78.01,1718.6,14.612,2.0
1636,79.66,17.12,4587.33,77.65,1715.6,14.905,2.0
1637,79.59,15.89,4586.99,77.59,1728.9,15.158,2.0
1638,80.24,16.05,4586.87,77.67,1734.8,14.972,2.0
1639,79.66,15.62,4586.65,77.31,1727.8,15.084,2.0
1640,79.87,15.07,4586.47,78.76,1753.8,15.037,2.0
1641,79.95,15.36,4586.12,78.69,1740.0,15.058,2.0
1642,80.38,16.25,4585.82,77.54,1730.9,14.774,2.0
1643,79.58,14.04,4585.72,76.92,1782.3,15.546,2.0
1644,79.92,15.48,4585.57,77.93,1772.5,15.387,2.0
1645,79.92,16.42,4585.35,78.16,1739.3,15.307,2.0
1646,79.68,17.22,4585.19,76.98,1719.2,14.922,2.0
1647,79.6,14.35,4584.85,78.42,1730.6,14.91,2.0
1648,80.26,14.44,4584.49,77.4,1756.8,15.261,2.0
1649,80.05,15.95,4584.15,77.28,1737.1,14.877,2.0
1650,80.12,13.94,4583.98,77.32,1751.1,15.284,2.0
1651,80.17,17.2,4583.81,78.19,1753.3,15.529,2.0
1652,80.18,14.36,4583.55,77.51,1727.9,14.957,2.0
1653,79.65,14.5,4583.28,77.18,1760.2,15.772,2.0
1654,79.9,14.06,4583.15,78.84,1697.8,14.419,2.0
1655,80.44,15.48,4582.96,77.98,1720.9,15.252,2.0
1656,79.57,16.46,4582.81,78.48,1712.4,14.732,2.0
1657,80.23,18.78,4582.5,77.6,1746.0,14.968,2.0
1658,80.23,16.48,4582.39,79.1,1767.1,15.224,2.0
1659,79.88,15.19,4582.22,76.96,1722.6,15.247,2.0
1660,80.19,16.09,4581.89,78.01,1738.1,14.966,2.0
1661,79.57,16.81,4581.66,78.01,1695.4,14.859,2.0
1662,79.55,16.54,4581.55,78.27,1761.9,15.173,2.0
1663,79.74,16.94,4581.24,77.35,1738.3,15.262,2.0
1664,80.38,15.7,4581.09,78.65,1717.5,14.846,2.0
1665,79.51,16.5,4580.79,76.97,1728.8,15.229,2.0
1666,80.28,17.08,4580.52,77.88,1753.7,15.052,2.0
1667,80.09,15.41,4580.41,78.73,1748.7,15.018,2.0
1668,79.79,16.23,4580.28,77.43,1750.2,15.054,2.0
1669,80.02,16.8,4579.99,77.27,1738.4,14.617,2.0
1670,79.89,16.36,4579.8,77.9,1729.9,14.576,2.0
1671,80.3,15.92,4579.54,79.03,1699.3,14.666,2.0
1672,80.11,16.04,4579.34,78.03,1738.9,14.852,2.0
1673,80.34,16.1,4579.1,78.83,1722.2,15.082,2.0
1674,80.11,16.18,4578.78,78.8,1782.6,15.785,2.0
1675,80.19,15.48,4578.59,77.89,1750.2,15.293,2.0
1676,80.01,16.18,4578.28,77.06,1704.7,14.718,2.0
1677,79.64,15.99,4577.91,78.23,1747.4,14.799,2.0
1678,79.64,15.38,4577.78,78.22,1679.8,14.981,2.0
1679,80.16,16.43,4577.47,78.62,1741.4,15.409,2.0
1680,80.26,14.89,4577.32,78.94,1714.2,14.726,2.0
1681,79.77,17.83,4576.98,77.7,1754.3,15.482,2.0
1682,80.37,14.97,4576.58,77.77,1723.5,14.73,2.0
1683,80.22,15.3,4576.42,78.97,1724.4,15.196,2.0
1684,80.19,16.87,4576.2,77.93,1717.1,14.946,2.0
1685,80.36,14.06,4575.94,79.19,1779.5,15.675,2.0
1686,79.96,14.78,4575.77,78.85,1737.5,15.307,2.0
1687,79.61,17.81,4575.49,76.74,1731.9,15.128,2.0
1688,79.6,15.23,4575.24,77.01,1703.8,14.551,2.0
1689,80.11,14.11,4574.85,77.7,1724.2,15.104,2.0
1690,80.5,16.27,4574.51,77.78,1730.3,15.14,2.0
1691,80.07,15.72,4574.24,78.73,1710.9,15.2,2.0
1692,79.93,16.27,4574.08,78.26,1708.2,14.89,2.0
1693,79.83,14.59,4573.85,77.7,1709.2,14.8,2.0
1694,79.8,14.65,4573.45,77.21,1752.3,15.658,2.0
1695,79.87,15.88,4573.24,77.14,1738.5,15.107,2.0
1696,80.43,14.91,4573.05,77.53,1747.8,14.83,2.0
1697,79.72,15.89,4572.71,78.55,1711.4,14.987,2.0
1698,79.66,16.3,4572.49,76.94,1770.8,15.332,2.0
1699,80.35,14.34,4572.21,78.52,1757.4,15.386,2.0
1700,79.79,17.04,4572.07,77.82,1720.0,14.737,2.0
1701,80.47,17.41,4571.72,78.01,1720.2,14.986,2.0
1702,80.24,15.43,4571.33,79.05,1728.9,14.875,2.0
1703,80.06,16.85,4570.96,78.82,1766.4,15.439,2.0
1704,79.5,15.47,4570.62,76.56,1760.4,15.252,2.0
1705,80.05,15.77,4570.47,77.96,1758.7,15.114,2.0
1706,80.16,15.38,4570.08,77.87,1711.3,14.885,2.0
1707,80.44,15.61,4569.94,79.01,1759.1,14.957,2.0
1708,80.24,15.64,4569.69,77.31,1733.6,14.933,2.0
1709,79.9,15.96,4569.3,78.44,1718.6,14.681,2.0
1710,80.23,16.63,4569.14,78.53,1756.1,15.264,2.0
1711,79.68,16.93,4568.9,77.32,1713.5,14.86,2.0
1712,80.48,16.98,4568.57,77.78,1742.9,15.003,2.0
1713,80.03,15.08,4568.28,78.02,1722.3,14.594,2.0
1714,79.61,17.25,4568.0,77.54,1731.2,14.919,2.0
1715,79.82,15.92,4567.82,77.62,1740.5,15.151,2.0
1716,79.92,14.8,4567.58,78.9,1720.7,15.099,2.0
1717,80.2,16.41,4567.33,77.72,1728.7,14.898,2.0
1718,80.01,17.31,4567.14,77.87,1711.8,15.0,2.0
1719,80.23,16.54,4566.78,77.59,1695.2,14.155,2.0
1720,80.48,17.9,4566.4,78.94,1734.9,15.104,2.0
